area,perimeter,major_axis_length,minor_axis_length,eccentricity,convex_area,extent,variety
10647,411.132996,170.060837,80.819351,0.879857,10829,0.806591,osmancik
11912,439.635986,179.9776,85.302696,0.880545,12222,0.603965,osmancik
10413,427.368011,183.976044,72.429832,0.919243,10591,0.771333,osmancik
10697,408.843994,163.875229,84.585052,0.856495,10995,0.758115,osmancik
11488,416.377991,170.4048,86.138885,0.862829,11663,0.753213,osmancik
13414,480.287994,199.48291,86.842857,0.900266,13933,0.555054,cammeo
12894,480.084991,192.821747,85.92984,0.89521,13141,0.622628,osmancik
15223,514.906982,220.368561,89.436378,0.91394,15492,0.550282,cammeo
11300,415.472992,166.072968,87.740082,0.849044,11579,0.612632,osmancik
13293,470.265991,197.959351,86.076065,0.900519,13553,0.713756,cammeo
12735,473.050995,200.684448,81.731178,0.913311,13140,0.537614,cammeo
11318,427.756012,175.574661,83.88063,0.878496,11628,0.589479,osmancik
12764,449.549011,185.938095,88.239365,0.880221,12950,0.724322,osmancik
8965,383.481995,156.289444,74.677078,0.878462,9317,0.620286,osmancik
15366,508.792999,211.37265,93.967804,0.895749,15746,0.564594,cammeo
11862,436.299988,177.200211,86.444992,0.872934,12146,0.761556,osmancik
12549,448.847992,175.846039,92.878189,0.849133,12989,0.664989,osmancik
11068,423.972992,172.015579,82.985367,0.875935,11323,0.605305,osmancik
12337,446.220001,180.541809,87.792908,0.873806,12628,0.612927,osmancik
10877,424.575012,175.606888,80.033264,0.890107,11152,0.615981,osmancik
12121,439.84201,183.467026,84.764404,0.886872,12389,0.648737,osmancik
11140,429.796997,179.196747,80.076569,0.894602,11346,0.589106,osmancik
9622,403.773987,170.717987,72.925407,0.904172,9897,0.7029,osmancik
11835,431.033997,180.461838,84.144409,0.884641,12016,0.633023,osmancik
12461,454.096008,191.91452,83.661201,0.899981,12683,0.561509,cammeo
13704,472.061005,191.968094,92.88044,0.875161,14102,0.747423,osmancik
14272,487.703003,207.798737,88.067162,0.905751,14510,0.583007,cammeo
11571,432.67099,183.705597,80.560204,0.898717,11741,0.662222,cammeo
14759,493.803986,207.784576,91.685654,0.897383,15106,0.705868,cammeo
10171,400.444,165.21347,79.217323,0.87755,10339,0.623338,osmancik
12695,447.834015,179.082382,91.473244,0.859706,12947,0.607969,osmancik
10509,405.057007,166.504105,81.150124,0.873192,10722,0.674432,osmancik
10309,396.539001,161.233414,81.937103,0.861245,10478,0.70755,osmancik
10148,408.227997,168.725357,77.143326,0.889358,10409,0.583252,osmancik
14034,491.731995,205.505112,88.352058,0.902864,14448,0.555912,cammeo
11901,436.140991,174.572891,88.446884,0.862153,12172,0.583097,osmancik
12343,443.613007,177.42363,90.406235,0.860441,12712,0.662961,osmancik
9165,380.660004,156.670395,75.540009,0.876084,9366,0.654362,osmancik
14918,500.270996,210.424606,91.210541,0.901173,15185,0.640725,cammeo
14436,486.989014,204.497696,90.864365,0.895863,14709,0.641857,cammeo
13509,480.466003,207.137161,83.940163,0.914211,13732,0.595635,cammeo
11746,431.826996,174.580063,87.348961,0.86583,12096,0.718849,osmancik
14560,487.128998,200.739517,93.226585,0.885617,14867,0.673451,cammeo
14005,485.455994,207.13385,86.875511,0.907794,14212,0.563808,cammeo
13269,485.61499,207.122452,83.323975,0.915511,13741,0.71477,cammeo
14950,496.884003,207.8228,93.109138,0.894023,15422,0.579323,cammeo
11065,416.084015,172.181198,82.184883,0.878732,11222,0.61788,osmancik
10574,415.957001,172.7043,78.681396,0.890193,10831,0.672775,osmancik
11102,423.593994,173.862564,82.359337,0.880684,11332,0.591539,osmancik
12172,433.597992,174.299408,90.694946,0.853959,12401,0.638447,osmancik
9017,378.790985,155.36972,74.754425,0.876644,9290,0.664089,osmancik
12347,452.290009,186.896042,85.229897,0.889965,12659,0.605245,osmancik
11051,424.976013,180.871902,78.26738,0.901527,11240,0.568058,osmancik
13929,487.981995,202.954391,87.970985,0.901177,14266,0.655328,cammeo
15158,513.726013,218.820007,89.371689,0.912792,15591,0.701759,cammeo
12735,440.733002,175.246078,94.10067,0.843606,13037,0.799686,osmancik
12483,440.615997,176.643509,91.677307,0.854777,12747,0.620582,osmancik
9346,383.743988,158.048874,75.982887,0.876855,9539,0.679018,osmancik
13909,474.112,197.458374,90.174065,0.889634,14227,0.742962,cammeo
9225,387.824005,163.404984,72.745522,0.895438,9422,0.585046,osmancik
16798,529.077026,222.796631,97.683426,0.898759,17173,0.638173,cammeo
11759,429.338013,169.328918,89.802452,0.847783,12011,0.670487,osmancik
10910,413.095001,165.880432,85.086632,0.858425,11243,0.707706,osmancik
12709,456.174011,191.373413,85.739838,0.894022,12934,0.782815,cammeo
11130,413.408997,168.74588,85.284798,0.862883,11320,0.788802,osmancik
12887,468.833008,197.763214,83.724174,0.905964,13241,0.55677,cammeo
11718,439.20401,182.264587,82.595604,0.891428,11967,0.648837,osmancik
12580,479.21701,208.423752,77.740341,0.927835,12879,0.573068,cammeo
11710,424.490997,173.790039,86.498947,0.867337,11880,0.732791,osmancik
15915,528.156982,231.594482,88.571022,0.92398,16251,0.813027,cammeo
16194,528.120972,226.87439,91.635185,0.914802,16524,0.552018,cammeo
15209,496.565002,214.050079,91.026321,0.905073,15395,0.56937,cammeo
11861,438.644989,177.915512,86.466064,0.873962,12150,0.589396,osmancik
11179,418.709991,171.108383,84.566391,0.869333,11440,0.735606,osmancik
11351,417.692993,171.051056,85.548691,0.865947,11549,0.743256,osmancik
11487,428.088989,173.954773,85.487694,0.870914,11695,0.648617,osmancik
10962,415.0,170.098145,82.885666,0.873245,11152,0.620373,osmancik
15326,505.377991,208.099075,95.357681,0.888833,15684,0.586215,cammeo
13130,463.278015,184.313965,91.934738,0.86672,13485,0.710383,osmancik
12175,431.727997,178.557449,87.793678,0.870774,12345,0.800197,osmancik
12387,445.614014,175.629654,91.311302,0.854222,12789,0.65512,osmancik
10458,396.09201,161.551849,83.170044,0.857299,10642,0.695577,osmancik
10187,404.967987,160.22644,82.329002,0.857893,10489,0.616273,osmancik
13198,468.455994,200.49115,84.691689,0.9064,13455,0.731921,cammeo
8709,383.527008,164.193893,67.932884,0.910397,8873,0.767989,osmancik
12326,459.682007,194.340973,82.079468,0.906434,12686,0.619335,cammeo
14229,485.118988,206.597687,88.721329,0.903095,14455,0.745169,cammeo
10588,410.936005,169.827881,80.418762,0.880777,10783,0.783774,osmancik
12287,451.207001,190.119324,83.281868,0.89895,12599,0.590012,osmancik
13809,489.022003,213.825546,82.494034,0.922582,14070,0.805753,cammeo
10842,415.658997,169.434601,82.636169,0.873002,11153,0.733063,osmancik
11332,449.26001,194.781921,75.369347,0.922104,11671,0.673682,cammeo
12249,440.385986,178.588104,88.6605,0.868064,12538,0.773198,osmancik
12219,436.205994,179.435913,87.933968,0.87169,12434,0.603407,osmancik
11999,465.65799,194.784256,80.43824,0.910749,12364,0.537012,cammeo
15199,489.544006,205.315735,94.808701,0.887,15419,0.763999,cammeo
15264,506.665985,208.761429,95.73719,0.888645,15712,0.607522,cammeo
14009,481.97699,198.525085,91.063232,0.888592,14455,0.6842,osmancik
11838,440.256012,181.323273,83.838394,0.886687,12165,0.601524,cammeo
12590,447.532013,180.02446,89.974594,0.866146,12875,0.669111,osmancik
13975,482.588989,203.416412,88.667152,0.9,14275,0.672651,cammeo
13340,471.639008,197.410065,87.425804,0.896589,13712,0.765611,cammeo
11100,416.356995,160.558121,90.101173,0.827697,11456,0.636249,osmancik
12452,445.07901,179.026138,89.891129,0.864803,12710,0.617965,osmancik
13207,469.700012,196.487503,87.339012,0.895778,13546,0.574542,cammeo
11080,429.417999,175.215881,82.177803,0.883193,11277,0.569549,osmancik
10800,406.483002,163.408966,85.191101,0.853351,10960,0.630657,osmancik
9772,394.983002,155.292648,82.31694,0.84795,10154,0.691285,osmancik
9028,390.441986,165.495682,69.939743,0.906313,9260,0.772284,osmancik
14720,494.862,207.092712,91.498894,0.897101,15071,0.704003,cammeo
13864,491.446014,206.883698,86.350624,0.908729,14221,0.715968,cammeo
16085,520.705994,217.496307,95.405571,0.898656,16514,0.702709,cammeo
14715,497.557007,212.035324,89.50563,0.906537,15094,0.79489,cammeo
11271,404.463989,158.988831,91.340584,0.818498,11462,0.670095,osmancik
12985,466.13501,196.666153,84.693092,0.902522,13221,0.588889,cammeo
12437,434.671997,174.966187,91.873505,0.851045,12670,0.728631,osmancik
14252,493.114014,202.654602,91.309654,0.892742,14627,0.563766,cammeo
13923,462.700012,189.525711,94.525215,0.866748,14186,0.729947,osmancik
12031,446.98999,178.589645,88.841492,0.867486,12425,0.580451,osmancik
15265,505.098999,211.443008,93.122139,0.897796,15639,0.741307,cammeo
10577,402.170013,162.591019,83.963364,0.856342,10771,0.760716,osmancik
12308,436.640015,174.938446,90.616173,0.855387,12544,0.686524,osmancik
15705,498.963989,208.541168,96.637238,0.886151,16009,0.773645,cammeo
11539,423.69101,172.535919,86.059959,0.86672,11767,0.641697,osmancik
11928,439.919006,181.034836,85.224915,0.882258,12218,0.590612,osmancik
13545,482.735992,208.803268,83.305153,0.916966,13759,0.532555,cammeo
10190,397.786011,161.477432,81.715324,0.862505,10476,0.786265,osmancik
15857,515.322021,219.965485,93.154266,0.905898,16109,0.699162,cammeo
12712,456.066986,186.160538,88.900307,0.878606,13092,0.644886,osmancik
11769,426.309998,176.114594,85.902138,0.872976,11928,0.791193,osmancik
11769,427.769989,171.657776,88.383926,0.85726,12007,0.628552,osmancik
16199,514.156006,217.630508,95.519356,0.898533,16475,0.707689,cammeo
14363,499.17099,210.245544,88.111778,0.907945,14669,0.606853,cammeo
15713,518.452026,218.767258,92.429176,0.906363,16038,0.583519,cammeo
11621,402.210999,153.584991,96.637733,0.777233,11797,0.810108,osmancik
13451,485.55899,205.949661,84.316055,0.912354,13862,0.599955,cammeo
12732,465.490997,192.453674,85.182632,0.896712,13105,0.56997,cammeo
13935,483.243988,196.786102,91.71785,0.884743,14428,0.593231,cammeo
15004,506.944,218.603622,88.09037,0.915214,15277,0.714885,cammeo
13569,490.541992,209.849487,83.406357,0.91762,14061,0.530039,cammeo
12992,458.894012,183.420822,92.051437,0.864949,13372,0.77592,osmancik
11792,427.78299,180.87175,83.270782,0.887719,11923,0.718324,osmancik
12347,475.390015,207.096924,77.080444,0.928155,12857,0.520948,cammeo
14359,506.088989,223.260849,82.481407,0.929255,14698,0.537871,cammeo
11898,422.368011,166.235718,91.879532,0.833376,12063,0.662767,osmancik
14294,484.194,205.128403,89.001312,0.90097,14542,0.70445,cammeo
11343,416.468994,171.678604,84.901726,0.869156,11492,0.734745,osmancik
14771,471.910004,193.905426,98.034172,0.862781,14976,0.614818,osmancik
12822,459.681,190.302597,87.411339,0.888267,13167,0.655924,osmancik
12397,433.35199,171.609299,92.988098,0.840469,12631,0.634767,osmancik
14750,484.152008,201.247009,94.859154,0.881943,14967,0.780671,cammeo
11891,430.300995,175.016739,87.990288,0.86443,12170,0.61039,osmancik
13852,490.278992,213.985687,82.966484,0.921777,14158,0.728324,cammeo
10982,421.410004,177.800262,78.937393,0.896043,11167,0.594071,osmancik
10480,414.80899,177.856125,75.263107,0.906051,10657,0.630338,osmancik
11438,433.917999,178.351562,83.547653,0.883493,11767,0.743017,osmancik
14053,482.084015,204.378632,88.239105,0.901996,14316,0.71335,cammeo
11810,444.35199,187.807388,80.46891,0.903558,11977,0.573078,osmancik
11778,432.256989,173.486206,87.758652,0.862619,12104,0.664973,osmancik
10775,414.997986,165.728958,84.271233,0.861069,11036,0.634458,osmancik
13893,474.134003,200.735916,89.169968,0.89592,14123,0.569339,cammeo
13340,474.682007,201.38533,85.888588,0.904493,13603,0.701662,osmancik
15513,522.504028,224.275833,89.014664,0.917863,15967,0.566168,cammeo
11525,432.299011,177.116104,83.659164,0.881416,11794,0.644972,osmancik
12466,439.183014,177.419312,90.017212,0.861728,12707,0.609883,osmancik
13764,479.479004,199.295685,89.993706,0.892241,14167,0.777144,cammeo
11185,414.181,170.01825,84.110611,0.869055,11370,0.62208,osmancik
13167,466.664001,197.125061,86.216408,0.899282,13448,0.580991,cammeo
16990,535.338989,224.087173,98.662636,0.897857,17371,0.600905,cammeo
10474,403.459991,167.884399,80.188591,0.878555,10611,0.788705,osmancik
14842,505.726013,214.954742,88.660927,0.910974,15313,0.544501,cammeo
11433,421.463989,168.752701,87.526901,0.854975,11678,0.729378,osmancik
15557,509.022003,211.933548,94.758598,0.894477,16075,0.643117,cammeo
13919,472.227997,194.686401,91.625755,0.882329,14169,0.701386,cammeo
11794,430.380005,178.445847,84.785942,0.879913,12056,0.752937,cammeo
13677,467.247986,191.011795,91.820992,0.87688,13901,0.655029,osmancik
13414,479.901001,203.085968,85.736877,0.906516,13735,0.714042,cammeo
10440,405.61499,165.246841,82.028893,0.868093,10716,0.598418,osmancik
14566,498.026001,208.225433,90.540543,0.900518,14927,0.560835,cammeo
14287,486.402008,200.142578,91.994194,0.888104,14654,0.711327,cammeo
11299,420.738007,170.820816,84.865746,0.867858,11488,0.642573,osmancik
11739,434.628998,179.147827,84.45871,0.881894,12032,0.775876,osmancik
13032,459.631012,186.473495,90.254822,0.875063,13247,0.800491,osmancik
12942,441.743988,175.55925,95.285011,0.839893,13310,0.701692,osmancik
11827,455.221008,194.784454,78.431534,0.91535,12212,0.769987,cammeo
15710,517.070007,214.750214,95.24736,0.896261,16259,0.607596,cammeo
15790,516.47998,218.425903,92.935936,0.904968,16197,0.750154,cammeo
13118,480.085999,207.109039,81.705711,0.918893,13652,0.568765,cammeo
12861,455.865997,191.822754,86.298286,0.893086,13058,0.586724,cammeo
10846,418.85199,172.206772,81.692902,0.880316,11069,0.682739,osmancik
14329,486.277008,206.572296,89.212402,0.901936,14588,0.812762,cammeo
10821,418.002014,176.558228,79.087715,0.894063,10986,0.590408,osmancik
14674,497.102997,208.436462,91.08699,0.899461,15049,0.682289,cammeo
12397,435.949005,174.231689,91.896477,0.849593,12761,0.643065,osmancik
12289,451.575989,189.725372,83.077827,0.899031,12649,0.688228,osmancik
15149,509.136993,214.007462,91.28373,0.904467,15516,0.707104,cammeo
14435,491.903992,207.462631,89.705627,0.901685,14842,0.577978,cammeo
12345,440.196014,180.389374,88.15686,0.87245,12591,0.733686,osmancik
14793,501.303986,211.601135,90.112534,0.904789,15049,0.664525,cammeo
10327,403.395996,166.081131,79.9589,0.876476,10576,0.62331,osmancik
12146,442.247009,176.506165,89.751587,0.861068,12502,0.775409,osmancik
14947,506.651001,214.344315,89.526901,0.908595,15364,0.562997,cammeo
12579,445.888,185.280304,86.88208,0.883239,12794,0.65298,osmancik
11422,419.907013,168.031891,88.290703,0.850831,11687,0.618074,osmancik
15460,507.076996,213.572327,93.556099,0.898949,15819,0.58221,cammeo
12526,439.221985,178.216034,90.404449,0.861785,12819,0.668945,osmancik
15306,524.684998,227.78186,87.042526,0.924108,15837,0.512506,cammeo
11993,444.565002,187.182907,82.640572,0.897263,12276,0.587374,cammeo
13424,461.468994,186.506744,92.671753,0.867818,13702,0.675523,cammeo
16259,522.622009,215.509186,97.421455,0.891991,16728,0.584352,cammeo
13970,481.884003,201.47258,89.497215,0.89592,14310,0.567886,cammeo
14173,480.683014,201.93576,90.24498,0.894584,14519,0.597563,cammeo
15484,504.819,211.288055,94.471809,0.894472,15795,0.679123,cammeo
12312,447.71701,178.960739,88.517525,0.869109,12593,0.618321,osmancik
11634,427.105011,171.32634,88.266495,0.857073,11967,0.709693,osmancik
11721,442.350006,186.252335,81.259224,0.899808,11950,0.577788,osmancik
8604,373.683014,153.579605,72.309647,0.882225,8787,0.602563,osmancik
11465,434.13501,180.835083,82.004265,0.891269,11727,0.650607,osmancik
12771,449.26001,190.357391,85.925461,0.892327,12939,0.77607,osmancik
11081,414.07901,169.008835,84.326279,0.866633,11289,0.78992,osmancik
11310,424.217987,173.269379,84.484596,0.873072,11629,0.711187,osmancik
10965,433.778015,179.33522,78.858955,0.89813,11295,0.663339,osmancik
11303,426.51001,171.101318,85.57962,0.865928,11623,0.64848,osmancik
16454,518.109009,217.098526,97.780693,0.892828,16893,0.79719,cammeo
9679,399.847992,168.539215,74.098801,0.898168,9917,0.625097,osmancik
13568,478.311005,204.069122,85.509125,0.907977,13819,0.568317,cammeo
14421,507.804993,213.885681,86.876244,0.913793,14881,0.650943,cammeo
9322,385.415985,157.351456,76.352341,0.874384,9566,0.636531,osmancik
9544,386.562988,161.748306,75.560257,0.88418,9664,0.811151,osmancik
11319,414.014008,164.780807,88.509331,0.843497,11563,0.746685,osmancik
12448,443.968994,187.102936,85.649529,0.889072,12621,0.625842,osmancik
14235,505.845001,214.156601,87.479843,0.912765,14687,0.68257,cammeo
13507,468.239014,197.509247,87.929596,0.895435,13735,0.577222,cammeo
12549,456.934998,193.39151,83.701355,0.901486,12905,0.797066,cammeo
14945,493.108002,202.046982,95.079414,0.882357,15357,0.739998,cammeo
11307,427.609985,176.074677,82.247398,0.884196,11492,0.65662,osmancik
13949,479.402008,200.095139,90.094688,0.892898,14286,0.581548,cammeo
13760,474.187988,198.391556,89.046051,0.893612,13989,0.633751,cammeo
12915,456.144989,181.748444,92.096565,0.862107,13284,0.605997,osmancik
14313,482.975006,204.720078,89.786987,0.89869,14622,0.5733,cammeo
12344,442.701996,179.735779,88.929924,0.869017,12609,0.71897,osmancik
13964,480.026001,199.823135,90.065468,0.892662,14298,0.657748,cammeo
10221,405.299988,168.633743,78.04261,0.886466,10368,0.602724,osmancik
13650,491.023987,210.674973,83.690994,0.91771,14011,0.538589,cammeo
11017,416.932007,168.368683,84.200066,0.865971,11303,0.736825,osmancik
13279,474.235992,200.544708,85.008141,0.905715,13757,0.728495,cammeo
11264,429.542999,177.693726,81.9813,0.887212,11513,0.79548,osmancik
13860,484.772003,200.776627,88.840828,0.896775,14238,0.660881,cammeo
11891,446.407013,189.055466,81.913544,0.90126,12125,0.551915,osmancik
12422,444.084991,183.134384,86.952164,0.880094,12658,0.623407,osmancik
16582,532.357971,223.358841,95.749718,0.903456,17089,0.71431,cammeo
15613,509.760986,210.278076,96.02433,0.889644,15975,0.572597,cammeo
14878,506.020996,212.18158,90.438652,0.904614,15237,0.575774,cammeo
12279,455.415009,191.653336,82.4757,0.902668,12549,0.592044,osmancik
11732,428.183014,172.962967,86.9869,0.864332,11900,0.631092,osmancik
10843,412.367004,168.274506,83.942734,0.866692,11082,0.787436,osmancik
15498,512.703979,215.80835,92.624031,0.903211,15914,0.578888,cammeo
11232,427.429993,180.437195,80.565605,0.894783,11424,0.598785,osmancik
11565,428.485992,180.718338,81.828323,0.891615,11737,0.764072,osmancik
13524,472.734985,192.085785,91.377769,0.8796,13947,0.596296,osmancik
13328,462.256012,187.22998,91.637375,0.872038,13606,0.609838,osmancik
